1.0119364733121041, 0.9675755310922682, 0.9585726452503199, 0.9264991040352974,  - testing\lubrificadas\lub_1.jpg
-5.046525851336507, -4.3601142379420015, 5.764989101854214, -0.49072369651260517,  - testing\lubrificadas\lub_2.jpg
-0.8342692937964185, -0.060297033892308116, -0.14251757238958163, 1.476659214645766,  - testing\lubrificadas\lub_3.jpg
1.006337999491666, 0.931685258187352, 0.9792075139147797, 0.9326951129991577,  - testing\lubrificadas\lub_4.jpg
-0.19015557411554146, -0.8282027405412454, 0.684108719796498, -1.895570065708589,  - testing\lubrificadas\lub_5.jpg
1.2721748523218075, 2.9530607634155253, -0.22336115542147772, -0.11216837756190468,  - testing\nlubrificadas\n_lub_1.jpg
0.015041358973754748, -0.07999603545863088, -0.06508951564827747, -0.09871511980628767,  - testing\nlubrificadas\n_lub_2.jpg
-0.8439137920154829, 6.285037726742649, 1.5384840693293107, -1.321652019537372,  - testing\nlubrificadas\n_lub_3.jpg
-0.768190664705034, 0.35985791249605836, -0.4618635611040204, 0.04685464424114605,  - testing\nlubrificadas\n_lub_4.jpg
0.49025204666638517, 2.825411784019461, 2.630703684362044, -1.184245357617573,  - testing\nlubrificadas\n_lub_5.jpg

 PERCENTUAL DE ACERTO: 70.0%


